Date,Actual,Predicted,Signal
2025-02-15,2696.6103515625,2785.8665,Sell
2025-02-16,2683.22021484375,2772.0205,Sell
2025-02-17,2744.615478515625,2760.646,Sell
2025-02-18,2688.98095703125,2753.778,Sell
2025-02-19,2712.39892578125,2748.0735,Sell
2025-02-20,2740.24267578125,2744.381,Sell
2025-02-21,2657.09912109375,2743.2346,Sell
2025-02-22,2762.30908203125,2740.6787,Sell
2025-02-23,2825.04150390625,2741.388,Buy
2025-02-24,2511.095458984375,2746.5298,Buy
2025-02-25,2491.736328125,2742.485,Sell
2025-02-26,2327.6943359375,2732.0525,Sell
2025-02-27,2305.09619140625,2711.4211,Sell
2025-02-28,2235.574462890625,2683.9827,Sell
2025-03-01,2211.156982421875,2650.368,Sell
2025-03-02,2515.17431640625,2613.0493,Sell
2025-03-03,2142.666015625,2586.0908,Sell
2025-03-04,2170.6220703125,2553.1028,Sell
2025-03-05,2240.9638671875,2518.8704,Sell
2025-03-06,2201.645263671875,2487.694,Sell
2025-03-07,2137.801025390625,2458.3494,Sell
2025-03-08,2197.436767578125,2429.1553,Sell
2025-03-09,2017.2548828125,2403.5044,Sell
2025-03-10,1867.4876708984375,2374.6445,Sell
2025-03-11,1918.0626220703125,2339.4233,Sell
2025-03-12,1908.0142822265625,2303.1392,Sell
2025-03-13,1863.9071044921875,2267.13,Sell
2025-03-14,1908.263671875,2231.1726,Sell
2025-03-15,1939.104736328125,2198.3225,Sell
2025-03-16,1887.505126953125,2170.0286,Sell
2025-03-17,1931.67578125,2144.1775,Sell
2025-03-18,1932.5084228515625,2122.6777,Sell
2025-03-19,2066.017333984375,2105.0671,Sell
2025-03-20,1977.039306640625,2095.6707,Sell
2025-03-21,1963.7205810546875,2089.1213,Sell
2025-03-22,1982.5606689453125,2084.3835,Sell
2025-03-23,2006.741943359375,2081.757,Sell
2025-03-24,2075.64404296875,2081.552,Sell
2025-03-25,2072.8818359375,2085.5151,Buy
2025-03-26,2007.898193359375,2092.0999,Buy
2025-03-27,2002.82275390625,2097.8984,Buy
2025-03-28,1894.2130126953125,2102.7524,Buy
2025-03-29,1826.3743896484375,2102.8042,Buy
2025-03-30,1805.397216796875,2097.1023,Sell
2025-03-31,1822.93310546875,2086.8787,Sell
2025-04-01,1908.8902587890625,2074.5432,Sell
2025-04-02,1796.75341796875,2064.3088,Sell
2025-04-03,1812.072998046875,2051.9297,Sell
2025-04-04,1814.0880126953125,2039.1682,Sell
2025-04-05,1806.980712890625,2026.7144,Sell
2025-04-06,1577.0780029296875,2014.726,Sell
2025-04-07,1556.2764892578125,1995.4147,Sell
2025-04-08,1464.9036865234375,1971.1036,Sell
2025-04-09,1667.707763671875,1941.0685,Sell
2025-04-10,1521.3187255859375,1915.2874,Sell
2025-04-11,1566.072265625,1888.4089,Sell
2025-04-12,1642.6163330078125,1863.4219,Sell
2025-04-13,1597.7322998046875,1843.388,Sell
2025-04-14,1617.22119140625,1826.0785,Sell
2025-04-15,1588.50634765625,1812.0402,Sell
2025-04-16,1577.6822509765625,1799.8492,Sell
2025-04-17,1582.4239501953125,1789.0466,Sell
2025-04-18,1588.487060546875,1779.7865,Sell
2025-04-19,1612.62109375,1772.167,Sell
2025-04-20,1587.0281982421875,1766.82,Sell
2025-04-21,1581.2989501953125,1762.3945,Sell
2025-04-22,1756.5908203125,1758.5824,Sell
2025-04-23,1797.8092041015625,1761.3931,Buy
2025-04-24,1776.2275390625,1770.2228,Buy
2025-04-25,1786.26220703125,1782.2128,Buy
2025-04-26,1823.0172119140625,1796.2983,Buy
2025-04-27,1795.83642578125,1812.5713,Buy
2025-04-28,1798.5687255859375,1828.7646,Buy
2025-04-29,1799.7122802734375,1844.3391,Buy
2025-04-30,1794.0084228515625,1858.8839,Buy
2025-05-01,1829.368896484375,1871.9159,Buy
2025-05-02,1831.382568359375,1884.6149,Buy
2025-05-03,1828.095947265625,1896.6477,Buy
2025-05-04,1803.7113037109375,1907.625,Buy
2025-05-05,1813.3057861328125,1916.5657,Buy
2025-05-06,1822.5408935546875,1924.0718,Buy
2025-05-07,1814.7557373046875,1930.6025,Buy
2025-05-08,2206.48095703125,1935.9186,Buy
2025-05-09,2341.44189453125,1954.1973,Buy
2025-05-10,2584.903564453125,1985.7107,Buy
2025-05-11,2511.6728515625,2034.252,Buy
2025-05-12,2492.615234375,2090.0413,Buy
2025-05-13,2678.198974609375,2147.9758,Buy
2025-05-14,2611.880126953125,2211.9624,Buy
2025-05-15,2545.80908203125,2274.8542,Buy
2025-05-16,2537.15283203125,2331.916,Buy
2025-05-17,2475.330810546875,2382.2512,Buy
2025-05-18,2501.50537109375,2423.4604,Buy
2025-05-19,2529.653076171875,2457.6785,Buy
2025-05-20,2521.385986328125,2486.6682,Buy
2025-05-21,2552.746337890625,2510.5105,Buy
2025-05-22,2659.46533203125,2531.0342,Buy
2025-05-23,2521.562255859375,2552.45,Buy
2025-05-24,2529.61865234375,2568.2527,Buy
2025-05-25,2549.48095703125,2580.0508,Buy
2025-05-26,2556.25048828125,2589.3303,Buy
2025-05-27,2667.168212890625,2596.7188,Buy
2025-05-28,2676.89404296875,2606.7046,Buy
2025-05-29,2634.733642578125,2618.3025,Buy
2025-05-30,2528.872802734375,2628.9482,Buy
2025-05-31,2529.247314453125,2634.5496,Buy
2025-06-01,2534.71923828125,2636.5913,Buy
2025-06-02,2602.686279296875,2636.2715,Sell
2025-06-03,2586.3935546875,2636.8904,Buy
2025-06-04,2607.120361328125,2637.4226,Buy
2025-06-05,2421.12548828125,2638.701,Buy
2025-06-06,2481.0673828125,2633.3845,Sell
2025-06-07,2530.7158203125,2626.2617,Sell
2025-06-08,2515.486083984375,2619.9414,Sell
2025-06-09,2688.6611328125,2613.7915,Sell
2025-06-10,2792.473388671875,2614.5989,Buy
2025-06-11,2772.128662109375,2623.8984,Buy
2025-06-12,2654.9541015625,2637.809,Buy
2025-06-13,2577.28271484375,2649.9326,Buy
2025-06-14,2531.409912109375,2657.5295,Buy
2025-06-15,2546.680908203125,2660.0195,Buy
2025-06-16,2541.693359375,2659.4883,Sell
2025-06-17,2511.142822265625,2656.6592,Sell
2025-06-18,2519.725830078125,2651.2122,Sell
2025-06-19,2521.603759765625,2644.558,Sell
2025-06-20,2416.257080078125,2637.4077,Sell
2025-06-21,2287.259521484375,2626.2417,Sell
2025-06-22,2217.66845703125,2608.064,Sell
2025-06-23,2421.680419921875,2583.3452,Sell
2025-06-24,2442.1708984375,2562.8108,Sell
2025-06-25,2412.942626953125,2546.5042,Sell
2025-06-26,2419.481689453125,2532.7163,Sell
2025-06-27,2415.532470703125,2521.5432,Sell
2025-06-28,2436.49755859375,2512.482,Sell
2025-06-29,2500.523681640625,2506.0398,Sell
2025-06-30,2484.7353515625,2504.0437,Sell
